#"idGeo","Facility","type","Ext Ref","Payam","County","State","Deleted","Indicators","Sampled","Pilot Accessible","Pilot Operational","Extension Accessible","Extension Operational","Alternate Names","Location","ACLED Refs"
2281,"Menamba B PHCU","Primary Health Care Unit","FC09020510","Ringi","Raga County","Lol","",6,1,0,0,1,1,"menamba-b-phcu","8.96300, 27.16500",""
2282,"Menamba B PHCU","Primary Health Care Unit","FC09029940","Unknown Payam In Raja","Raga County","Lol","Deleted",0,0,0,0,0,0,"","8.71205, 25.36652",""
2283,"Mewuin PHCU","Primary Health Care Unit","FC03071204","Unknown Payam In Pibor","Pibor County","Boma","",0,0,0,0,0,0,"","6.39537, 33.57272",""
2285,"Mingkaman PHCC (Awerial)","Primary Health Care Centre","FC04010802","Unknown Payam In Awerial","Awerial County","Eastern Lakes","",105,1,0,0,1,1,"Mingkaman PHCC","6.05591, 31.51237",""
2286,"Mogiri/Jobur PHCU","Primary Health Care Unit","FC01019978","Unknown Payam In Juba","Juba County","Jubek","",118,1,0,0,1,1,"Jobur, mogiri/jobur-phcu","4.99232, 31.86551",""
2287,"Momboi PHCU","Primary Health Care Unit","FC010099960","Unknown Payam In Yambio","Yambio County","Gbudwe","",114,1,0,0,0,0,"Mombai PHCU, momboi-phcu","0.00000, 0.00000",""
2288,"Mondikolok Missionary PHCU","Primary Health Care Unit","FC01029992","Unknown Payam In Kajo Keji","Kajo Keji County","Yei River","",64,1,0,0,0,0,"Mondikolok Missionary, mondikolok-missionary-phcc","0.00000, 0.00000",""
2289,"Mopoi PHCC","Primary Health Care Centre","FC010089940","Unknown Payam In Tambura","Tambura County","Gbudwe","",0,0,0,0,0,0,"mopoi-phcc","6.04684, 27.14314",""
2290,"Morgok PHCU","Primary Health Care Unit","FC06071102","Unknown Payam In Payinjiar","Panyijar County","Southern Liech","Deleted",0,0,0,0,0,0,"morgok-phcu","7.52597, 30.33351",""
2291,"Morgok PHCU","Primary Health Care Unit","FC06079936","Unknown Payam In Payinjiar","Panyijar County","Southern Liech","",0,0,0,0,0,0,"","7.52597, 30.33351",""
2292,"Moruko PHCU","Primary Health Care Unit","FC10020508","Maruko","Ibba County","Maridi","",0,0,0,0,0,0,"","4.72360, 29.15100",""
2293,"Mother Teresa General Hospital","County Hospital","FC08079952","Unknown Payam In Twic","Twic County","Twic State","",0,0,0,0,0,0,"mother-teresa-general-hospital","0.00000, 0.00000",""
2294,"MSF Batil Camp Clinic","Specialized Hospital/Clinic","FC07039946","Unknown Payam In Maban","Maban County","Eastern Nile","",0,0,0,0,0,0,"msf-batil-camp-clinic","10.02497, 33.45972",""
2295,"MSF Emergency Clinic","Primary Health Care Centre","FC07080610","South Renk","Renk County","Eastern Nile","",0,0,0,0,0,0,"","11.59210, 32.91070",""
2296,"MSF Gandrassa Camp Clinic","Specialized Hospital/Clinic","FC07039948","Unknown Payam In Maban","Maban County","Eastern Nile","",0,0,0,0,0,0,"msf-gandrassa-camp-clinic","10.02497, 33.45972",""
2297,"MSF Jamam Camp Clinic","Specialized Hospital/Clinic","FC07039950","Unknown Payam In Maban","Maban County","Eastern Nile","",0,0,0,0,0,0,"msf-jamam-camp-clinic","10.02497, 33.45972",""
2298,"Mura Lopit PHCU","Primary Health Care Unit","FC02059956","Unknown Payam In Lafon","Lopa/Lafon County","Imatong","Deleted",0,0,0,0,0,0,"","5.25541, 32.67319",""
2299,"Mura Lopit PHCU","Primary Health Care Unit","FC02051304","Imehejek","Lopa/Lafon County","Imatong","",116,1,0,0,1,1,"mura-lopit-phcu","4.79490, 32.72496",""
2300,"Mwororngor PHCU","Primary Health Care Unit","FC02041004","Unknown Payam In Kapoeta South","Kapoeta South County","Namorunyang","",0,0,0,0,0,0,"","4.56020, 33.67776",""
2302,"Nachilagur PHCU","Primary Health Care Unit","FC02040904","Unknown Payam In Kapoeta South","Kapoeta South County","Namorunyang","",118,1,0,0,1,1,"","4.69750, 33.56920",""
2303,"Nagasi PHCU","Primary Health Care Unit","FC010019970","Unknown Payam In Ezo","Ezo County","Gbudwe","",114,1,0,0,1,0,"nagasi-phcu","0.00000, 0.00000",1608045
2304,"Nagichod PHCC","Primary Health Care Centre","FC02099948","Unknown Payam In Budi","Budi County","Namorunyang","",0,0,0,0,0,0,"nagichod-phcc","4.36075, 33.44146",""
2305,"Nakware PHCU","Primary Health Care Unit","FC02041006","Unknown Payam In Kapoeta South","Kapoeta South County","Namorunyang","Deleted",0,0,0,0,0,0,"","4.56020, 33.67776",""
2306,"Naminitoit Prison PHCC","Primary Health Care Centre","FC02039938","Unknown Payam In Kapoeta North","Kapoeta North County","Namorunyang","",130,1,0,0,0,1,"Naminitoit Prison, naminitoit-prison-phcu","4.92289, 33.40439",""
2307,"Namonichek PHCU","Primary Health Care Unit","FC02039942","Unknown Payam In Kapoeta North","Kapoeta North County","Namorunyang","",0,0,0,0,0,0,"namonichek-phcu","5.30453, 33.45908",""
2308,"Namorpus PHCU","Primary Health Care Unit","FC02029942","Unknown Payam In Kapoeta East","Kapoeta East County","Namorunyang","",0,0,0,0,0,0,"namorpus-phcu","0.00000, 0.00000",""
2309,"Namorupus PHCC","Primary Health Care Centre","FC02020808","Kauto","Kapoeta East County","Namorunyang","",0,0,0,0,0,0,"","4.40060, 34.04320",""
2310,"Namutina PHCC","Primary Health Care Centre","FC10060402","Unknown Payam In Nagero","Nagero County","Gbudwe","Deleted",0,0,0,0,0,0,"namutina-phcc","6.47330, 27.73456",1639952
2311,"Namutina PHCC","Primary Health Care Centre","FC010069932","Unknown Payam In Nagero","Nagero County","Gbudwe","",130,1,0,0,1,0,"","0.00000, 0.00000",1639952
2312,"Nanak nak PHCU","Primary Health Care Unit","FC02049936","Unknown Payam In Kapoeta South","Kapoeta South County","Namorunyang","",3,0,0,0,0,0,"nanak-nak-phcu","0.00000, 0.00000",""
2313,"Nangbimo PHCU","Primary Health Care Unit","FC10090614","Unknown Payam In Yambio","Yambio County","Gbudwe","",117,1,0,0,1,1,"nangbimo-phcu","4.53260, 28.43678",""
2314,"Nangbimo PHCU","Primary Health Care Unit","FC010099972","Unknown Payam In Yambio","Yambio County","Gbudwe","Deleted",0,0,0,0,0,0,"","5.12791, 28.54458",""
2315,"Nangere PHCU","Primary Health Care Unit","FC010099974","Unknown Payam In Yambio","Yambio County","Gbudwe","",114,1,0,0,1,0,"","0.00000, 0.00000","1668745; 1618185"
2316,"Nangere PHCU","Primary Health Care Unit","FC10090712","Unknown Payam In Yambio","Yambio County","Gbudwe","Deleted",0,0,0,0,0,0,"nangere-phcu","5.12791, 28.54458","1668745; 1618185"
2317,"Nangirimo PHCU","Primary Health Care Unit","FC010079940","Unknown Payam In Nzara","Anzara County","Gbudwe","",117,1,0,0,1,1,"nangirimo-phcu","4.46977, 28.20632",""
2318,"Nangoletirae PHCU","Primary Health Care Unit","FC02039944","Unknown Payam In Kapoeta North","Kapoeta North County","Namorunyang","Deleted",0,0,0,0,0,0,"nangoletirae-phcu","5.30453, 33.45908",""
2319,"Napere PHCU","Primary Health Care Unit","FC010019976","Unknown Payam In Ezo","Ezo County","Gbudwe","",137,1,0,0,1,1,"napere-phcu","5.07323, 27.47618",1608045
2320,"Napotpot PHCU","Primary Health Care Unit","FC02029944","Unknown Payam In Kapoeta East","Kapoeta East County","Namorunyang","",2,0,0,0,0,0,"napotpot-phcu","0.00000, 0.00000",""
2321,"Narus CDoT PHCC","Primary Health Care Centre","FC02029946","Unknown Payam In Kapoeta East","Kapoeta East County","Namorunyang","",147,1,0,0,1,1,"NARUS CDOT, narus-cdot-phcc","4.50495, 34.16993",""
2322,"Nasigigriate PHCU","Primary Health Care Unit","FC02029950","Unknown Payam In Kapoeta East","Kapoeta East County","Namorunyang","",0,0,0,0,0,0,"nasigigriate-phcu","5.13602, 34.65329",""
2323,"Nathilani PHCU","Primary Health Care Unit","FC02099950","Unknown Payam In Budi","Budi County","Namorunyang","",114,1,0,0,1,0,"nathilani-phcu","0.00000, 0.00000"," 1358262, 139466"
2324,"Nayure PHCU","Primary Health Care Unit","FC010099976","Unknown Payam In Yambio","Yambio County","Gbudwe","",116,1,0,0,1,1,"nayure-phcu","4.57500, 28.39011",""
2325,"Ndavura PHCU","Primary Health Care Unit","FC010099978","Unknown Payam In Yambio","Yambio County","Gbudwe","",114,1,0,0,1,0,"ndavura-phcu","0.00000, 0.00000","1668745; 1618185"
2326,"Ndavuro PHCU","Primary Health Care Unit","FC10090616","Unknown Payam In Yambio","Yambio County","Gbudwe","",0,0,0,0,0,0,"","5.12791, 28.54458",""
2327,"New Fangak Lele PHCC","Primary Health Care Centre","FC03060706","Unknown Payam In Fangak","Fangak County","Western Bieh","Deleted",0,0,0,0,0,0,"new-fangak-lele-phcc","9.06839, 30.68374",""
2328,"New Fangak Lele PHCC","Primary Health Care Centre","FC03069944","Unknown Payam In Fangak","Fangak County","Western Bieh","",0,0,0,0,0,0,"","9.06839, 30.68374",""
2329,"Ngapagok PHCC","Primary Health Care Centre","FC08049930","Unknown Payam In Tonj East","Tonj East County","Tonj State","",3,0,0,0,0,0,"ngapagok-phcc","0.00000, 0.00000",""
2330,"Ngogala PHCU","Primary Health Care Unit","FC10060404","Unknown Payam In Nagero","Nagero County","Gbudwe","",0,0,0,0,0,0,"","6.47330, 27.73456",""
2331,"Ngolingbo B PHCU","Primary Health Care Unit","FC09039982","Unknown Payam In Mundri West","Bagari County","Wau","",0,0,0,0,0,0,"ngolingbo-b-phcu","7.29436, 27.29573",""
2332,"Ngongor PHCU","Primary Health Care Unit","FC04081002","Ngop","Mayom County","Northern Liech","",0,0,0,0,0,0,"","9.08170, 29.00980",""
2333,"Ngop PHCU (Yirol W)","Primary Health Care Unit","FC04081004","Ngop","Mayom County","Northern Liech","",0,0,0,0,0,0,"","9.08170, 29.00980",""
2334,"NHI PHCC (S Renk)","Primary Health Care Centre","FC07080612","South Renk","Renk County","Eastern Nile","",0,0,0,0,0,0,"","11.59210, 32.91070",""
2335,"Nile Gangah PHCC","Primary Health Care Centre","FC06091202","Dhorbor","Rubkona County","Northern Liech","",0,0,0,0,0,0,"","9.19700, 29.76680",""
2336,"Noon MSF IDP Camp","Other","FC07059928","Unknown Payam in Manyo County","Manyo County","Western Nile","",0,0,0,0,0,0,"noon-msf-idp-camp","10.76072, 30.38951",""
2337,"Nuktamanga PHCU (Domuloto)","Primary Health Care Unit","FC04069934","Unknown Payam In Wulu","Wulu County","Western Lakes","",0,0,0,0,0,0,"nuktamanga-phcu-domuloto-","6.19757, 29.21108",""
2338,"Nyaka PHCU","Primary Health Care Unit","FC10090714","Unknown Payam In Yambio","Yambio County","Gbudwe","",114,1,0,0,0,0,"","0.00000, 0.00000","1668745; 1618185"
2339,"Nyamlel New Life Ministry PHCU","Primary Health Care Unit","FC05059962","Unknown Payam In Aweil West","Aweil West County","Lol","",114,1,0,0,1,1,"Newlifeministry, nyamlel-new-life-ministry-phcu","9.13429, 26.98780",""
2340,"Nyang PHCC","Primary Health Care Centre","FC04079932","Unknown Payam In Yirol East","Yirol East County","Eastern Lakes","",0,0,0,0,0,0,"nyang-phcc","0.00000, 0.00000",""
2341,"Nyangora Mobile Service","Other","FC07119930","Unknown Payam In Gogrial West","Maiwut County","Latjoor","",0,0,0,0,0,0,"Nyangora Mobile Service, nyangora-mobile-service","8.74374, 33.85823",""
2342,"Nyetok PHCU","Primary Health Care Unit","FC07119932","Unknown Payam In Gogrial West","Maiwut County","Latjoor","Deleted",0,0,0,0,0,0,"","8.74374, 33.85823",""
2343,"Nyetok PHCU","Primary Health Care Unit","FC07110802","Unknown Payam In Gogrial West","Maiwut County","Latjoor","Deleted",0,0,0,0,0,0,"nyetok-phcu","8.74374, 33.85823",""
2344,"Nyien Alel PHCU (Aweil C)","Primary Health Care Unit","FC05019944","Unknown Payam In Aweil Centre","Aweil Centre County","Aweil","",117,1,0,0,1,1,"Nyien Alel Phcu, nyien-alel-phcu-aweil-c-","8.94804, 26.90457",""
2345,"Nyieth PHCU (Aweil S)","Primary Health Care Unit","FC05049930","Unknown Payam In Aweil South","Aweil South County","Aweil","",5,1,0,0,1,1,"Nyieth PHCU, nyieth-phcu-aweil-s-","8.93428, 27.81999",""
2346,"Nyinbouli PHCC","Primary Health Care Centre","FC05059966","Unknown Payam In Aweil West","Aweil West County","Lol","",132,1,0,0,1,1,"nyinbouli-phcc, Nyinbuoli","9.02202, 26.50693",""
2347,"Nyinthok PHCC","Primary Health Care Centre","FC03041104","Unknown Payam In Pigi","Pigi County","Eastern Nile","",130,1,0,0,0,0,"Nyintok Malual","0.00000, 0.00000",""
2348,"Nyokuron PHCC","Primary Health Care Centre","FC01019988","Unknown Payam In Juba","Juba County","Jubek","",253,1,1,1,1,1,"nyokuron-phcc","4.84583, 31.57919",""
2349,"Nzara Hospital","County Hospital","FC010079946","Unknown Payam In Nzara","Anzara County","Gbudwe","",0,0,0,0,0,0,"nzara-hospital","5.31860, 28.20777",""
2350,"Ofiriha PHCU (Magwi)","Primary Health Care Unit","FC02079976","Unknown Payam In Magwi","Magwi County","Imatong","",114,1,0,0,1,1,"Ofiriha PHCU, ofiriha-magwi-phcu","4.31337, 32.29924",""
2351,"Ofiriha PHCU (Torit)","Primary Health Care Unit","FC02089968","Unknown Payam In Torit","Torit County","Imatong","",113,1,0,0,1,1,"ofiriha-phcu-torit-","4.36867, 32.56883",""
2352,"Ogod IDP Mobile Clinic","Specialized Hospital/Clinic","FC07109922","Unknown Payam In Makal","Malakal County","Eastern Nile","",0,0,0,0,0,0,"ogod-idp-mobile-clinic","9.65870, 31.64482",""
2353,"Old Fangak Hospital","County Hospital","FC03069948","Unknown Payam In Fangak","Fangak County","Western Bieh","",4,0,0,0,0,0,"old-fangak-hospital","0.00000, 0.00000",""
2354,"Omiela PHCU","Primary Health Care Unit","FC03080602","Omiela","Pochalla County","Boma","",0,0,0,0,0,0,"","7.20730, 34.01590",""
2355,"Orobe PHCU","Primary Health Care Unit","FC02079984","Unknown Payam In Magwi","Magwi County","Imatong","",0,0,0,0,0,0,"orobe-phcu","3.91009, 32.21103",""
2356,"Orphanage PHCU","Primary Health Care Unit","FC01029996","Unknown Payam In Kajo Keji","Kajo Keji County","Yei River","",0,0,0,0,0,0,"orphanage-phcu","0.00000, 0.00000",""
2357,"oyamuria OTP/TSFP","Other","FC02039954","Unknown Payam In Kapoeta North","Kapoeta North County","Namorunyang","",0,0,0,0,0,0,"oyamuria-otp/tsfp","5.30453, 33.45908",""
2358,"Pabour PHCU","Primary Health Care Unit","FC04081104","Unknown Payam In Yirol West","Yirol West County","Eastern Lakes","",119,1,0,0,1,1,"Pabour","6.43323, 30.60689",""
2359,"Pachak PHCU","Primary Health Care Unit","FC06071104","Unknown Payam In Payinjiar","Panyijar County","Southern Liech","",0,0,0,0,0,0,"","7.52597, 30.33351",""
2360,"Pachienjok PHCC","Primary Health Care Centre","FC06071202","Pachienjok","Panyijar County","Southern Liech","",0,0,0,0,0,0,"","7.47010, 30.37520",""
2361,"Padeah PHCC","Primary Health Care Centre","FC06041102","Padeah","Leer County","Southern Liech","",0,0,0,0,0,0,"padeah-phcu","8.30980, 30.20200",""
2362,"Padeah PHCU","Primary Health Care Unit","FC06049924","Unknown Payam In Leer","Leer County","Southern Liech","",0,0,0,0,0,0,"","8.17666, 30.22635",""
2363,"Pageleng PHCU","Primary Health Care Unit","FC03030706","Unknown Payam In Duk","Duk County","Jonglei","",0,0,0,0,0,0,"","7.61793, 31.18432",""
2364,"Pajut Kurgai PHCU","Primary Health Care Unit","FC03039930","Unknown Payam In Duk","Duk County","Jonglei","",0,0,0,0,0,0,"pajut-kurgai-phcu","7.61793, 31.18432",""
2365,"Pajut PHCU","Primary Health Care Unit","FC03030708","Unknown Payam In Duk","Duk County","Jonglei","",0,0,0,0,0,0,"","7.61793, 31.18432",""
2366,"Pakaan PHCC","Primary Health Care Centre","FC03060708","Unknown Payam In Fangak","Fangak County","Western Bieh","Deleted",0,0,0,0,0,0,"pakaan-phcc","9.06839, 30.68374",""
2367,"Pakaan PHCC","Primary Health Care Centre","FC03069952","Unknown Payam In Fangak","Fangak County","Western Bieh","",0,0,0,0,0,0,"","9.06839, 30.68374",""
2368,"Pakam PHCU","Primary Health Care Unit","FC06071204","Pachienjok","Panyijar County","Southern Liech","",0,0,0,0,0,0,"pakam-phcu","7.47010, 30.37520",""
2369,"Pakam PHCU","Primary Health Care Unit","FC06079940","Unknown Payam In Payinjiar","Panyijar County","Southern Liech","Deleted",0,0,0,0,0,0,"","7.52597, 30.33351",""
2370,"Pakok PHCU","Primary Health Care Unit","FC03071302","Unknown Payam In Pibor","Pibor County","Boma","",0,0,0,0,0,0,"","6.39537, 33.57272",""
2371,"Paloich PHCC","Primary Health Care Centre","FC07049934","Unknown Payam In Melut","Melut County","Eastern Nile","",0,0,0,0,0,0,"Paloch PHCC, paloich-phcc, paloich-phcu","10.37811, 32.56831",""
2372,"Paloich PHCU","Primary Health Care Unit","FC07049936","Unknown Payam In Melut","Melut County","Eastern Nile","",0,0,0,0,0,0,"","10.37811, 32.56831",""
2373,"Panacier PHCU","Primary Health Care Unit","FC08029940","Unknown Payam In Gogrial East","Gogrial East County","Gogrial East","",0,0,0,0,0,0,"panacier-phcu","8.55003, 28.53738",""
2374,"Panibei PHCU","Primary Health Care Unit","FC04081006","Ngop","Mayom County","Northern Liech","",0,0,0,0,0,0,"","9.08170, 29.00980",""
2375,"Pantany PHCU","Primary Health Care Unit","FC07011002","Kuel","Akoka County","Eastern Nile","",114,1,0,0,0,1,"Panting phcu","9.36146, 31.83484",""
2376,"Panyagor PHCC","Primary Health Care Centre","FC03099930","Unknown Payam In Twic East","Twic East County","Jonglei","",135,1,0,0,1,1,"Panyagor, Panyagor county hospital","7.16663, 31.40758",""
2377,"Panyagor PHCC","Primary Health Care Centre","FC03090704","Unknown Payam In Twic East","Twic East County","Jonglei","Deleted",0,0,0,0,0,0,"panyagor-phcc","7.09873, 31.31039",""
2378,"Panyang PHCC (Pariang)","Primary Health Care Centre","FC06101006","Werthen","Panrieng County","Ruweng","",131,1,0,0,1,1,"Panyang PHCC, panyang-phcc-pariang-","10.04147, 29.92859",""
2379,"Panyang PHCC (Pariang)","Primary Health Care Centre","FC06109932","Unknown Payam in Panrieng County","Panrieng County","Ruweng","Deleted",0,0,0,0,0,0,"","9.81561, 30.11474",""
2380,"Panyang PHCU (Abiemnhom)","Primary Health Care Unit","FC06019926","Unknown Payam In Abiemnhom","Abiemnon County","Ruweng","",0,0,0,0,0,0,"","9.54903, 29.12571",""
2381,"Panyang PHCU (Abiemnhom)","Primary Health Care Unit","FC06010504","Unknown Payam In Abiemnhom","Abiemnon County","Ruweng","Deleted",0,0,0,0,0,0,"panyang-phcu-abiemnhom-","9.54903, 29.12571",""
2382,"Panyijiar PHCC","Primary Health Care Centre","FC06071306","Panyijiar","Panyijar County","Southern Liech","",0,0,0,0,0,0,"","7.47010, 30.37520",""
2383,"Pariak PHCU (Melut)","Primary Health Care Unit","FC07049938","Unknown Payam In Melut","Melut County","Eastern Nile","Deleted",0,0,0,0,0,0,"","10.37811, 32.56831",""
2384,"Pariak PHCU (Melut)","Primary Health Care Unit","FC07040802","Bimachuk","Melut County","Eastern Nile","",119,1,0,0,1,1,"Pariak Health Unit, pariak-phcu-melut-","10.56198, 32.54955",""
2385,"Pariang Hospital","County Hospital","FC06109934","Unknown Payam in Panrieng County","Panrieng County","Ruweng","",0,0,0,0,0,0,"pariang-hospital","9.81561, 30.11474",""
2386,"Paroc PHCU","Primary Health Care Unit","FC07029944","Unknown Payam in Kodok County","Kodok County","Western Nile","",0,0,0,0,0,0,"paroc-phcu","9.97972, 31.84152",""
2387,"Pathiew PHCU","Primary Health Care Unit","FC06010506","Unknown Payam In Abiemnhom","Abiemnon County","Ruweng","",114,1,0,0,0,0,"Pathew PHCU","0.00000, 0.00000",""
2388,"Patiou PHCU","Primary Health Care Unit","FC03099932","Unknown Payam In Twic East","Twic East County","Jonglei","Deleted",0,0,0,0,0,0,"","7.09873, 31.31039",""
2389,"Patiou PHCC","Primary Health Care Centre","FC03090608","Pakeer","Twic East County","Jonglei","",109,1,0,0,1,1,"Patiou PHCC, patiou-phcu","6.77566, 31.40854",""
2390,"Pawel PHCU","Primary Health Care Unit","FC08069938","Unknown Payam In Tonj South","Tonj South County","Tonj State","",118,1,0,0,1,1,"pawel-phcu","7.55793, 28.72710",""
2391,"Payira/Pacidi PHCU","Primary Health Care Unit","FC02059958","Unknown Payam In Lafon","Lopa/Lafon County","Imatong","",114,1,0,0,1,1,"payira-pacidi-phcu, payira/pacidi-phcu","4.78783, 32.50459",""
2392,"Peri PHCU","Primary Health Care Unit","FC01059986","Unknown Payam In Terekeka","Terekeka County","Terekeka","",115,1,0,0,1,1,"Peri, peri-phcu","5.66060, 31.06286",""
2393,"Peth PHCU","Primary Health Care Unit","FC05029970","Unknown Payam In Aweil East","Aweil East County","Aweil East","",119,1,0,0,1,1,"peth-phcu","8.96448, 27.79401",""
2394,"Peth PHCU (Malual North)","Primary Health Care Unit","FC05039964","Unknown Payam In Aweil North","Aweil North County","Lol","Deleted",0,0,0,0,0,0,"peth-phcu-malual-north-","9.33590, 26.72614",""
2395,"Phom el Zeraf PHCU","Primary Health Care Unit","FC03060710","Unknown Payam In Fangak","Fangak County","Western Bieh","",0,0,0,0,0,0,"","9.06839, 30.68374",""
